team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2022,1,offensive_epa_per_play,-0.048049,-0.047712,-0.000337,-2.107936,-0.001248,0.000573,-0.002559,0.001885,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2022,1,point_diff_per_game,-7.482428,-4.075357,-3.407071,-0.912238,-3.462628,-3.351515,-3.542666,-3.271477,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2022,1,win_pct,0.220326,0.093691,0.126635,1.064750,0.112935,0.140335,0.093199,0.160071,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2023,1,offensive_epa_per_play,-0.039001,-0.038269,-0.000732,-3.361561,-0.001203,-0.000261,-0.001882,0.000417,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2023,1,point_diff_per_game,-5.174963,-2.739994,-2.434969,0.163251,-2.766400,-2.103538,-3.243877,-1.626062,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2023,1,win_pct,0.321973,0.151773,0.170200,1.440001,0.132946,0.207454,0.079276,0.261124,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2024,1,offensive_epa_per_play,-0.009345,-0.009603,0.000258,-0.219945,0.000019,0.000498,-0.000326,0.000843,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2024,1,point_diff_per_game,-0.471668,1.313481,-1.785149,0.882182,-1.833453,-1.736844,-1.903043,-1.667254,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2024,1,win_pct,0.220148,0.328081,-0.107933,-0.955738,-0.274109,0.058243,-0.513511,0.297645,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2025,1,offensive_epa_per_play,-0.047989,-0.047826,-0.000162,-1.553831,-0.001316,0.000991,-0.002978,0.002653,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2025,1,point_diff_per_game,-6.720925,-4.091510,-2.629415,-0.051875,-3.205163,-2.053667,-4.034616,-1.224214,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2025,1,win_pct,0.047658,0.092988,-0.045330,-0.416501,-0.148009,0.057348,-0.295933,0.205273,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2026,1,offensive_epa_per_play,-0.000369,-0.000343,-0.000027,-1.124325,-0.000276,0.000222,-0.000635,0.000581,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2026,1,point_diff_per_game,0.310721,2.622998,-2.312278,0.298991,-2.521703,-2.102852,-2.823413,-1.801142,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ARI,2026,1,win_pct,0.317212,0.385039,-0.067828,-0.610284,-0.281628,0.145973,-0.589641,0.453986,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2022,1,offensive_epa_per_play,-0.008834,-0.009337,0.000503,0.555728,0.000121,0.000885,-0.000428,0.001435,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2022,1,point_diff_per_game,-1.873956,1.351172,-3.225129,-0.710945,-3.772050,-2.678207,-4.559974,-1.890283,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2022,1,win_pct,0.540067,0.329720,0.210347,1.785811,0.141216,0.279477,0.041624,0.379070,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2023,1,offensive_epa_per_play,-0.009055,-0.009603,0.000548,0.699450,0.000114,0.000983,-0.000513,0.001610,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2023,1,point_diff_per_game,-2.615734,1.313481,-3.929215,-1.489913,-4.227841,-3.630588,-4.658058,-3.200371,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2023,1,win_pct,0.382587,0.328081,0.054506,0.443456,0.034817,0.074196,0.006451,0.102561,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2024,1,offensive_epa_per_play,0.000458,-0.000046,0.000503,0.556673,0.000397,0.000610,0.000244,0.000763,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2024,1,point_diff_per_game,-0.640198,2.664998,-3.305196,-0.799528,-4.221702,-2.388689,-5.542070,-1.068322,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2024,1,win_pct,0.299028,0.386866,-0.087838,-0.782650,-0.203478,0.027801,-0.370075,0.194398,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2025,1,offensive_epa_per_play,-0.009271,-0.009603,0.000332,0.014562,0.000043,0.000622,-0.000373,0.001038,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2025,1,point_diff_per_game,-1.319101,1.313481,-2.632582,-0.055378,-3.891882,-1.373281,-5.706098,0.440935,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2025,1,win_pct,0.367696,0.328081,0.039615,0.315185,-0.007434,0.086663,-0.075214,0.154443,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2026,1,offensive_epa_per_play,0.000173,-0.000343,0.000516,0.596270,0.000399,0.000633,0.000231,0.000801,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2026,1,point_diff_per_game,-0.000476,2.622998,-2.623474,-0.045302,-2.623795,-2.623153,-2.624256,-2.622691,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
ATL,2026,1,win_pct,0.396070,0.385039,0.011031,0.068976,-0.255920,0.277982,-0.640504,0.662566,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2022,1,offensive_epa_per_play,0.020310,0.019443,0.000867,1.708798,0.000671,0.001063,0.000389,0.001344,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2022,1,point_diff_per_game,0.311718,5.420800,-5.109082,-2.795264,-6.286616,-3.931549,-7.983032,-2.235132,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2022,1,win_pct,0.619498,0.506731,0.112767,0.945296,0.091672,0.133862,0.061282,0.164253,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2023,1,offensive_epa_per_play,0.038563,0.038185,0.000378,0.158413,-0.000793,0.001549,-0.002480,0.003236,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2023,1,point_diff_per_game,7.310444,8.071065,-0.760621,2.015672,-4.132007,2.610764,-8.989003,7.467760,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2023,1,win_pct,0.624486,0.622006,0.002480,-0.004678,-0.082117,0.087077,-0.203991,0.208951,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2024,1,offensive_epa_per_play,0.038606,0.038185,0.000421,0.294857,-0.000721,0.001563,-0.002366,0.003208,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2024,1,point_diff_per_game,6.479133,8.071065,-1.591933,1.095947,-3.449589,0.265724,-6.125828,2.941962,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2024,1,win_pct,0.700859,0.622006,0.078853,0.653174,0.075456,0.082251,0.070561,0.087146,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2025,1,offensive_epa_per_play,0.000078,-0.000046,0.000124,-0.646481,-0.000026,0.000273,-0.000241,0.000489,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2025,1,point_diff_per_game,0.879729,2.664998,-1.785269,0.882049,-2.877332,-0.693206,-4.450615,0.880078,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2025,1,win_pct,0.428172,0.386866,0.041306,0.329753,-0.007106,0.089718,-0.076851,0.159463,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2026,1,offensive_epa_per_play,0.000187,-0.000343,0.000530,0.639941,0.000404,0.000656,0.000222,0.000837,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2026,1,point_diff_per_game,0.424095,2.622998,-2.198903,0.424423,-2.484743,-1.913063,-2.896540,-1.501267,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BAL,2026,1,win_pct,0.158700,0.385039,-0.226340,-1.975651,-0.333303,-0.119376,-0.487400,0.034721,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2022,1,offensive_epa_per_play,0.039258,0.038634,0.000624,0.938642,-0.000280,0.001528,-0.001583,0.002831,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2022,1,point_diff_per_game,5.037193,8.134603,-3.097410,-0.569643,-6.352497,0.157678,-11.041949,4.847129,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2022,1,win_pct,0.702891,0.624769,0.078122,0.646872,0.012670,0.143573,-0.081623,0.237866,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2023,1,offensive_epa_per_play,0.028968,0.028627,0.000340,0.039891,-0.000558,0.001238,-0.001851,0.002532,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2023,1,point_diff_per_game,4.670041,6.719549,-2.049507,0.589708,-4.452491,0.353477,-7.914358,3.815343,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2023,1,win_pct,0.542335,0.563221,-0.020886,-0.205947,-0.091498,0.049726,-0.193225,0.151453,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2024,1,offensive_epa_per_play,0.048305,0.047743,0.000563,0.744833,-0.000782,0.001907,-0.002718,0.003844,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2024,1,point_diff_per_game,7.241466,9.422582,-2.181116,0.444102,-3.998243,-0.363989,-6.616091,2.253859,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2024,1,win_pct,0.753406,0.680791,0.072616,0.599445,0.032787,0.112445,-0.024593,0.169825,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2025,1,offensive_epa_per_play,0.038675,0.038185,0.000490,0.515146,-0.000605,0.001585,-0.002182,0.003163,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2025,1,point_diff_per_game,5.849256,8.071065,-2.221810,0.399080,-2.878450,-1.565169,-3.824442,-0.619178,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2025,1,win_pct,0.666441,0.622006,0.044435,0.356708,0.017840,0.071031,-0.020475,0.109346,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2026,1,offensive_epa_per_play,-0.000035,-0.000343,0.000308,-0.063378,0.000284,0.000331,0.000251,0.000365,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2026,1,point_diff_per_game,0.532429,2.622998,-2.090570,0.544279,-2.449426,-1.731713,-2.966415,-1.214724,false,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
BUF,2026,1,win_pct,0.187877,0.385039,-0.197163,-1.724330,-0.323791,-0.070534,-0.506220,0.111895,true,hierarchical-eb-v0.5.0-offseason,features-0.4.0-offseason,2026-05-12T15:49:05Z
