outcome_name,feature_name,coefficient,alpha,n_rows,trained_at
win_pct,intercept,0.46841370,1.0000,32,2026-05-18T15:20:37Z
win_pct,roster_churn_rate,0.00007504,1.0000,32,2026-05-18T15:20:37Z
win_pct,inbound_move_count,-0.01991358,1.0000,32,2026-05-18T15:20:37Z
win_pct,outbound_move_count,0.02388512,1.0000,32,2026-05-18T15:20:37Z
win_pct,offense_skill_value_delta,-0.01019581,1.0000,32,2026-05-18T15:20:37Z
win_pct,offense_line_value_delta,-0.00314221,1.0000,32,2026-05-18T15:20:37Z
win_pct,defense_front_value_delta,0.00751150,1.0000,32,2026-05-18T15:20:37Z
win_pct,defense_second_level_value_delta,-0.01245164,1.0000,32,2026-05-18T15:20:37Z
win_pct,defense_secondary_value_delta,-0.00416002,1.0000,32,2026-05-18T15:20:37Z
win_pct,special_teams_value_delta,0.03797106,1.0000,32,2026-05-18T15:20:37Z
win_pct,other_value_delta,0.00438235,1.0000,32,2026-05-18T15:20:37Z
win_pct,avg_contract_value_per_move,0.00000002,1.0000,32,2026-05-18T15:20:37Z
win_pct,same_division_inbound_count,-0.01640839,1.0000,32,2026-05-18T15:20:37Z
win_pct,cross_division_inbound_count,-0.00452518,1.0000,32,2026-05-18T15:20:37Z
win_pct,cross_conference_inbound_count,-0.00615331,1.0000,32,2026-05-18T15:20:37Z
win_pct,position_value_delta,0.01991523,1.0000,32,2026-05-18T15:20:37Z
win_pct,schedule_strength_index,0.34467023,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,intercept,2.45380688,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,roster_churn_rate,0.01390298,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,inbound_move_count,-0.74208168,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,outbound_move_count,1.47918753,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,offense_skill_value_delta,-0.08802536,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,offense_line_value_delta,-0.65680610,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,defense_front_value_delta,0.54530910,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,defense_second_level_value_delta,-0.76612010,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,defense_secondary_value_delta,0.18362736,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,special_teams_value_delta,-0.11924678,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,other_value_delta,1.60412180,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,avg_contract_value_per_move,-0.00000006,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,same_division_inbound_count,-1.00466205,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,cross_division_inbound_count,-0.87734116,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,cross_conference_inbound_count,-0.91643988,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,position_value_delta,0.70285992,1.0000,32,2026-05-18T15:20:37Z
point_diff_per_game,schedule_strength_index,8.75872538,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,intercept,-0.00179210,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,roster_churn_rate,0.00002009,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,inbound_move_count,-0.00232983,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,outbound_move_count,0.00339355,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,offense_skill_value_delta,-0.00158965,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,offense_line_value_delta,-0.00034316,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,defense_front_value_delta,0.00095450,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,defense_second_level_value_delta,-0.00193463,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,defense_secondary_value_delta,-0.00102040,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,special_teams_value_delta,0.00630046,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,other_value_delta,0.00066142,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,avg_contract_value_per_move,0.00000000,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,same_division_inbound_count,-0.00180030,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,cross_division_inbound_count,-0.00133046,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,cross_conference_inbound_count,-0.00124316,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,position_value_delta,0.00302854,1.0000,32,2026-05-18T15:20:37Z
offensive_epa_per_play,schedule_strength_index,0.05760965,1.0000,32,2026-05-18T15:20:37Z
