team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2024,1,offensive_epa_per_play,-0.007860,-0.008773,0.000912,0.027021,-0.000328,0.002152,-0.002114,0.003938,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
ARI,2024,1,point_diff_per_game,-1.714838,-1.696845,-0.017993,-0.279956,-0.904194,0.868208,-2.180901,2.144915,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
ARI,2024,1,win_pct,0.447180,0.395497,0.051682,0.294973,0.038526,0.064839,0.019571,0.083794,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
ATL,2024,1,offensive_epa_per_play,0.002823,-0.000544,0.003367,0.616296,0.001666,0.005067,-0.000784,0.007517,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
ATL,2024,1,point_diff_per_game,0.868438,-0.511555,1.379994,0.378011,-0.553334,3.313321,-3.338587,6.098575,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
ATL,2024,1,win_pct,0.493034,0.444606,0.048428,0.197466,0.033308,0.063549,0.011524,0.085332,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BAL,2024,1,offensive_epa_per_play,0.034633,0.032373,0.002260,0.350580,-0.001560,0.006080,-0.007062,0.011582,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BAL,2024,1,point_diff_per_game,4.457008,4.229604,0.227404,-0.164459,-2.993165,3.447973,-7.632886,8.087695,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BAL,2024,1,win_pct,0.679121,0.641040,0.038081,-0.112556,0.020032,0.056130,-0.005970,0.082132,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BUF,2024,1,offensive_epa_per_play,0.046602,0.040602,0.006000,1.248506,0.003507,0.008492,-0.000084,0.012083,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BUF,2024,1,point_diff_per_game,5.858330,5.414893,0.443437,-0.062783,-2.305923,3.192797,-6.266797,7.153671,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
BUF,2024,1,win_pct,0.777624,0.690149,0.087476,1.367407,0.063969,0.110982,0.030105,0.144846,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
CAR,2024,1,offensive_epa_per_play,-0.029493,-0.025224,-0.004268,-1.216816,-0.004408,-0.004128,-0.004609,-0.003927,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
CAR,2024,1,point_diff_per_game,-9.085266,-4.066480,-5.018786,-2.633596,-6.547171,-3.490400,-8.749044,-1.288527,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
CAR,2024,1,win_pct,0.291522,0.297319,-0.005797,-1.427242,-0.007535,-0.004060,-0.010039,-0.001556,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
CHI,2024,1,offensive_epa_per_play,-0.035169,-0.033454,-0.001715,-0.603824,-0.004769,0.001339,-0.009169,0.005739,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
CHI,2024,1,point_diff_per_game,-2.810165,-5.251770,2.441605,0.877661,1.555406,3.327803,0.278701,4.604508,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:38Z
