team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2017,1,offensive_epa_per_play,0.010533,0.003037,0.007496,0.638303,0.007136,0.007855,0.006619,0.008373,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
ARI,2017,1,point_diff_per_game,0.452675,1.674530,-1.221854,-0.302656,-2.345396,-0.098313,-3.964029,1.520320,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
ARI,2017,1,win_pct,0.565748,0.443877,0.121870,1.132428,0.118061,0.125680,0.112573,0.131168,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
ATL,2017,1,offensive_epa_per_play,0.026586,0.019644,0.006942,0.478596,0.004641,0.009243,0.001326,0.012559,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
ATL,2017,1,point_diff_per_game,2.037783,3.803347,-1.765564,-0.564024,-1.992849,-1.538280,-2.320287,-1.210842,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
ATL,2017,1,win_pct,0.604901,0.549771,0.055129,-0.610441,0.041583,0.068676,0.022066,0.088192,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BAL,2017,1,offensive_epa_per_play,0.005829,0.003037,0.002791,-0.719784,-0.000021,0.005603,-0.004071,0.009653,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BAL,2017,1,point_diff_per_game,3.239013,1.674530,1.564483,1.036774,0.197823,2.931144,-1.771061,4.900028,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BAL,2017,1,win_pct,0.521965,0.443877,0.078088,-0.010902,0.070449,0.085727,0.059443,0.096733,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BUF,2017,1,offensive_epa_per_play,0.010320,0.003037,0.007283,0.576809,0.007067,0.007498,0.006756,0.007809,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BUF,2017,1,point_diff_per_game,-6.247381,1.674530,-7.921910,-3.523462,-8.672801,-7.171020,-9.754573,-6.089248,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
BUF,2017,1,win_pct,0.540594,0.443877,0.096717,0.475562,0.091800,0.101633,0.084718,0.108715,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CAR,2017,1,offensive_epa_per_play,0.035553,0.027944,0.007610,0.671260,0.004613,0.010607,0.000295,0.014924,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CAR,2017,1,point_diff_per_game,3.434042,4.867384,-1.433342,-0.404320,-2.231386,-0.635297,-3.381091,0.514408,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CAR,2017,1,win_pct,0.666389,0.602700,0.063689,-0.386923,0.049460,0.077918,0.028961,0.098417,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CHI,2017,1,offensive_epa_per_play,-0.018205,-0.021875,0.003669,-0.466294,0.002460,0.004879,0.000717,0.006621,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CHI,2017,1,point_diff_per_game,-3.294633,-1.519069,-1.775564,-0.568831,-1.913981,-1.637147,-2.113392,-1.437736,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CHI,2017,1,win_pct,0.331614,0.285018,0.046596,-0.833275,0.033713,0.059479,0.015153,0.078039,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CIN,2017,1,offensive_epa_per_play,0.001665,-0.005268,0.006934,0.476097,0.005811,0.008056,0.004194,0.009673,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CIN,2017,1,point_diff_per_game,0.655315,0.609749,0.045566,0.306610,-2.881491,2.972623,-7.098364,7.189497,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CIN,2017,1,win_pct,0.478762,0.390912,0.087850,0.244021,0.060039,0.115661,0.019974,0.155726,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CLE,2017,1,offensive_epa_per_play,-0.064021,-0.063393,-0.000628,-1.706876,-0.004658,0.003402,-0.010464,0.009207,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CLE,2017,1,point_diff_per_game,-8.441550,-6.841486,-1.600065,-0.484466,-3.324460,0.124331,-5.808715,2.608585,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
CLE,2017,1,win_pct,0.029893,0.020265,0.009629,-1.798639,-0.010519,0.029777,-0.039546,0.058804,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
DAL,2017,1,offensive_epa_per_play,0.009523,0.003037,0.006486,0.346732,0.006164,0.006807,0.005701,0.007270,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
DAL,2017,1,point_diff_per_game,2.161832,1.674530,0.487302,0.518959,0.185666,0.788939,-0.248888,1.223492,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
DAL,2017,1,win_pct,0.563237,0.443877,0.119360,1.066873,0.113858,0.124862,0.105933,0.132787,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
DEN,2017,1,offensive_epa_per_play,-0.024501,-0.030180,0.005679,0.114001,0.001973,0.009386,-0.003366,0.014725,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:34Z
