team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2022,1,offensive_epa_per_play,-0.031585,-0.034657,0.003073,0.251351,-0.003419,0.009564,-0.012772,0.018917,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2022,1,point_diff_per_game,-4.734465,-5.195864,0.461399,0.251631,-0.512506,1.435303,-1.915564,2.838361,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2022,1,win_pct,0.281993,0.264232,0.017762,0.470741,-0.020441,0.055964,-0.075477,0.111000,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2023,1,offensive_epa_per_play,-0.041539,-0.042736,0.001197,-0.436325,-0.005294,0.007689,-0.014647,0.017042,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2023,1,point_diff_per_game,-6.227994,-6.407563,0.179569,-0.436746,-0.794336,1.153473,-2.197394,2.556531,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2023,1,win_pct,0.204943,0.216719,-0.011776,-1.176367,-0.049979,0.026426,-0.105015,0.081462,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2024,1,offensive_epa_per_play,-0.053654,-0.053341,-0.000313,-0.990413,-0.006805,0.006178,-0.016157,0.015531,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2024,1,point_diff_per_game,-8.045113,-7.998014,-0.047099,-0.990389,-1.021004,0.926805,-2.424062,2.329863,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2024,1,win_pct,0.152532,0.154354,-0.001823,-0.621317,-0.040025,0.036380,-0.095061,0.091416,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2025,1,offensive_epa_per_play,-0.033374,-0.034735,0.001362,-0.376111,-0.005130,0.007853,-0.014482,0.017206,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2025,1,point_diff_per_game,-5.002911,-5.207530,0.204618,-0.375562,-0.769286,1.178523,-2.172344,2.581581,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ARI,2025,1,win_pct,0.271442,0.263774,0.007668,-0.092107,-0.030534,0.045870,-0.085571,0.100907,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2022,1,offensive_epa_per_play,-0.007864,-0.008528,0.000663,-0.632167,-0.005828,0.007155,-0.015181,0.016508,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2022,1,point_diff_per_game,-1.177377,-1.276897,0.099521,-0.632266,-0.874384,1.073425,-2.277442,2.476483,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2022,1,win_pct,0.421769,0.417902,0.003867,-0.304042,-0.034335,0.042070,-0.089371,0.097106,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2023,1,offensive_epa_per_play,-0.009476,-0.012007,0.002531,0.052741,-0.003961,0.009023,-0.013313,0.018375,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2023,1,point_diff_per_game,-1.418644,-1.798752,0.380108,0.053076,-0.593797,1.354012,-1.996855,2.757070,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2023,1,win_pct,0.393746,0.397439,-0.003692,-0.725591,-0.041895,0.034510,-0.096931,0.089546,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2024,1,offensive_epa_per_play,-0.016452,-0.016628,0.000176,-0.811041,-0.006316,0.006667,-0.015668,0.016020,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2024,1,point_diff_per_game,-2.465289,-2.491707,0.026418,-0.810820,-0.947486,1.000323,-2.350544,2.403381,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2024,1,win_pct,0.371289,0.370267,0.001022,-0.462684,-0.037180,0.039225,-0.092216,0.094261,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2025,1,offensive_epa_per_play,-0.004508,-0.008709,0.004201,0.665183,-0.002291,0.010693,-0.011643,0.020045,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2025,1,point_diff_per_game,-0.672703,-1.304118,0.631414,0.666899,-0.342490,1.605319,-1.745548,3.008377,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
ATL,2025,1,win_pct,0.441392,0.416834,0.024558,0.849697,-0.013645,0.062760,-0.068681,0.117796,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
BAL,2022,1,offensive_epa_per_play,0.014069,0.011068,0.003001,0.225084,-0.003491,0.009493,-0.012843,0.018845,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
BAL,2022,1,point_diff_per_game,2.113165,1.662133,0.451031,0.226309,-0.522873,1.424936,-1.925931,2.827994,true,hierarchical-eb-v0.3.0-offseason-consolidated,features-0.4.0-offseason,2026-04-24T18:27:23Z
