team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2023,1,offensive_epa_per_play,-0.024895,-0.030482,0.005586,0.807218,0.001475,0.009698,-0.004449,0.015621,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
ARI,2023,1,point_diff_per_game,-2.852285,-1.908038,-0.944247,0.550553,-2.864753,0.976260,-5.631536,3.743043,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
ARI,2023,1,win_pct,0.351022,0.296768,0.054254,0.948607,0.028050,0.080459,-0.009702,0.118211,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
ATL,2023,1,offensive_epa_per_play,-0.007187,-0.008797,0.001611,-0.035854,-0.002501,0.005722,-0.008424,0.011646,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
ATL,2023,1,point_diff_per_game,-3.960784,1.388746,-5.349530,-1.094567,-7.270037,-3.429024,-10.036820,-0.662241,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
ATL,2023,1,win_pct,0.435952,0.426502,0.009450,-0.203636,-0.016754,0.035655,-0.054506,0.073407,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BAL,2023,1,offensive_epa_per_play,0.036999,0.027353,0.009646,1.668183,0.005535,0.013758,-0.000389,0.019681,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BAL,2023,1,point_diff_per_game,8.334236,6.884846,1.449390,1.444438,-0.471117,3.369896,-3.237900,6.136679,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BAL,2023,1,win_pct,0.719329,0.642782,0.076547,1.521920,0.050342,0.102752,0.012591,0.140503,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BUF,2023,1,offensive_epa_per_play,0.024115,0.020123,0.003993,0.469261,-0.000119,0.008104,-0.006042,0.014028,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BUF,2023,1,point_diff_per_game,4.422948,5.785626,-1.362678,0.394292,-3.283185,0.557828,-6.049968,3.324611,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
BUF,2023,1,win_pct,0.604494,0.599526,0.004968,-0.318921,-0.021237,0.031172,-0.058989,0.068924,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CAR,2023,1,offensive_epa_per_play,-0.048863,-0.044942,-0.003921,-1.209012,-0.008033,0.000190,-0.013956,0.006114,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CAR,2023,1,point_diff_per_game,-8.517527,-4.106478,-4.411048,-0.744098,-6.331555,-2.490542,-9.098338,0.276241,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CAR,2023,1,win_pct,0.171963,0.210256,-0.038293,-1.431470,-0.064497,-0.012088,-0.102249,0.025664,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CHI,2023,1,offensive_epa_per_play,-0.012800,-0.008797,-0.004002,-1.226185,-0.008114,0.000109,-0.014037,0.006033,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CHI,2023,1,point_diff_per_game,-6.150083,1.388746,-7.538829,-1.912143,-9.459335,-5.618323,-12.226118,-2.851540,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CHI,2023,1,win_pct,0.400898,0.426502,-0.025604,-1.105138,-0.051808,0.000601,-0.089560,0.038353,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CIN,2023,1,offensive_epa_per_play,0.004210,-0.001567,0.005777,0.847731,0.001666,0.009889,-0.004258,0.015812,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CIN,2023,1,point_diff_per_game,-0.474390,2.487966,-2.962356,-0.203095,-4.882862,-1.041849,-7.649645,1.724933,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CIN,2023,1,win_pct,0.514439,0.469758,0.044681,0.702403,0.018476,0.070885,-0.019275,0.108637,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CLE,2023,1,offensive_epa_per_play,0.023124,0.020123,0.003002,0.259114,-0.001110,0.007113,-0.007033,0.013037,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CLE,2023,1,point_diff_per_game,0.856093,5.785626,-4.929534,-0.937722,-6.850040,-3.009027,-9.616823,-0.242244,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
CLE,2023,1,win_pct,0.637671,0.599526,0.038145,0.534309,0.011940,0.064349,-0.025812,0.102101,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DAL,2023,1,offensive_epa_per_play,0.026892,0.020123,0.006769,1.058036,0.002657,0.010881,-0.003266,0.016804,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DAL,2023,1,point_diff_per_game,9.104318,5.785626,3.318692,2.142514,1.398185,5.239198,-1.368598,8.005981,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DAL,2023,1,win_pct,0.670642,0.599526,0.071116,1.382242,0.044911,0.097320,0.007160,0.135072,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DEN,2023,1,offensive_epa_per_play,0.000094,-0.001567,0.001662,-0.025033,-0.002450,0.005773,-0.008373,0.011697,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DEN,2023,1,point_diff_per_game,-3.320870,2.487966,-5.808836,-1.266091,-7.729342,-3.888330,-10.496125,-1.121547,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
DEN,2023,1,win_pct,0.464023,0.469758,-0.005735,-0.594178,-0.031940,0.020469,-0.069692,0.058221,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:37Z
