outcome_name,feature_name,coefficient,alpha,n_rows,trained_at
win_pct,intercept,0.43734450,1.0000,32,2026-05-18T15:20:35Z
win_pct,roster_churn_rate,0.00026895,1.0000,32,2026-05-18T15:20:35Z
win_pct,inbound_move_count,0.00738505,1.0000,32,2026-05-18T15:20:35Z
win_pct,outbound_move_count,0.00686932,1.0000,32,2026-05-18T15:20:35Z
win_pct,offense_skill_value_delta,-0.00208812,1.0000,32,2026-05-18T15:20:35Z
win_pct,offense_line_value_delta,0.00247774,1.0000,32,2026-05-18T15:20:35Z
win_pct,defense_front_value_delta,-0.00595158,1.0000,32,2026-05-18T15:20:35Z
win_pct,defense_second_level_value_delta,-0.00472547,1.0000,32,2026-05-18T15:20:35Z
win_pct,defense_secondary_value_delta,-0.00290256,1.0000,32,2026-05-18T15:20:35Z
win_pct,special_teams_value_delta,0.02269018,1.0000,32,2026-05-18T15:20:35Z
win_pct,other_value_delta,-0.00626526,1.0000,32,2026-05-18T15:20:35Z
win_pct,avg_contract_value_per_move,-0.00000001,1.0000,32,2026-05-18T15:20:35Z
win_pct,same_division_inbound_count,-0.01114322,1.0000,32,2026-05-18T15:20:35Z
win_pct,cross_division_inbound_count,-0.01112893,1.0000,32,2026-05-18T15:20:35Z
win_pct,cross_conference_inbound_count,-0.01122568,1.0000,32,2026-05-18T15:20:35Z
win_pct,position_value_delta,0.00323492,1.0000,32,2026-05-18T15:20:35Z
win_pct,schedule_strength_index,0.37815607,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,intercept,5.92647645,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,roster_churn_rate,-0.00648670,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,inbound_move_count,-0.23568378,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,outbound_move_count,-0.10839544,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,offense_skill_value_delta,-0.00249288,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,offense_line_value_delta,0.23256400,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,defense_front_value_delta,0.00346849,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,defense_second_level_value_delta,-0.11031161,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,defense_secondary_value_delta,-0.36584765,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,special_teams_value_delta,0.68572315,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,other_value_delta,-0.23629610,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,avg_contract_value_per_move,-0.00000055,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,same_division_inbound_count,-2.04351249,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,cross_division_inbound_count,0.17621661,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,cross_conference_inbound_count,0.13960815,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,position_value_delta,0.20680740,1.0000,32,2026-05-18T15:20:35Z
point_diff_per_game,schedule_strength_index,7.71522279,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,intercept,-0.00630089,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,roster_churn_rate,0.00003636,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,inbound_move_count,0.00145086,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,outbound_move_count,0.00047630,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,offense_skill_value_delta,0.00002629,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,offense_line_value_delta,0.00040887,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,defense_front_value_delta,-0.00048016,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,defense_second_level_value_delta,0.00007916,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,defense_secondary_value_delta,-0.00030329,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,special_teams_value_delta,0.00075853,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,other_value_delta,-0.00022102,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,avg_contract_value_per_move,0.00000000,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,same_division_inbound_count,-0.00117709,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,cross_division_inbound_count,-0.00144962,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,cross_conference_inbound_count,-0.00198726,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,position_value_delta,0.00026837,1.0000,32,2026-05-18T15:20:35Z
offensive_epa_per_play,schedule_strength_index,0.05573713,1.0000,32,2026-05-18T15:20:35Z
