team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2018,1,offensive_epa_per_play,-0.034080,-0.038255,0.004175,-0.591324,-0.000017,0.008367,-0.006057,0.014407,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ARI,2018,1,point_diff_per_game,-6.714395,1.503339,-8.217734,-1.004544,-11.054401,-5.381067,-15.141054,-1.294414,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ARI,2018,1,win_pct,0.259607,0.220548,0.039059,0.201620,0.019643,0.058475,-0.008328,0.086447,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,offensive_epa_per_play,-0.001559,-0.006546,0.004987,-0.369093,0.004139,0.005836,0.002917,0.007058,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,point_diff_per_game,-0.875090,5.892529,-6.767620,-0.377975,-6.978305,-6.556934,-7.281831,-6.253409,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,win_pct,0.452845,0.435681,0.017164,-0.532943,0.006822,0.027507,-0.008078,0.042406,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,offensive_epa_per_play,0.019030,0.009306,0.009725,0.926707,0.009273,0.010176,0.008622,0.010827,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,point_diff_per_game,3.711528,8.086739,-4.375211,0.655743,-5.692997,-3.057425,-7.591470,-1.158953,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,win_pct,0.609001,0.543228,0.065773,1.097825,0.059706,0.071839,0.050966,0.080579,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,offensive_epa_per_play,-0.006663,-0.014478,0.007815,0.404280,0.005363,0.010266,0.001832,0.013798,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,point_diff_per_game,-3.787637,4.794653,-8.582290,-1.162063,-10.452548,-6.712033,-13.146940,-4.017641,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,win_pct,0.442224,0.381869,0.060355,0.916075,0.015046,0.105664,-0.050229,0.170939,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CAR,2018,1,offensive_epa_per_play,-0.000206,-0.006546,0.006340,0.000810,0.006277,0.006403,0.006186,0.006494,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CAR,2018,1,point_diff_per_game,-0.710666,5.892529,-6.603195,-0.306930,-6.829434,-6.376956,-7.155365,-6.051025,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CAR,2018,1,win_pct,0.487473,0.435681,0.051793,0.628810,0.018111,0.085475,-0.030413,0.133999,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CHI,2018,1,offensive_epa_per_play,0.037239,0.025157,0.012081,1.571424,0.010422,0.013740,0.008032,0.016130,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CHI,2018,1,point_diff_per_game,5.707995,10.280948,-4.572953,0.570302,-6.522164,-2.623742,-9.330301,0.184395,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CHI,2018,1,win_pct,0.705514,0.650776,0.054739,0.727644,0.036011,0.073466,0.009031,0.100446,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CIN,2018,1,offensive_epa_per_play,-0.020301,-0.022403,0.002102,-1.158393,0.002101,0.002103,0.002100,0.002104,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CIN,2018,1,point_diff_per_game,-2.504963,3.697549,-6.202511,-0.133802,-9.052411,-3.352612,-13.158126,0.753103,true,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CIN,2018,1,win_pct,0.335466,0.328095,0.007371,-0.861502,0.005911,0.008831,0.003808,0.010934,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CLE,2018,1,offensive_epa_per_play,0.006931,-0.002583,0.009514,0.869090,0.008010,0.011017,0.005844,0.013183,false,hierarchical-eb-v0.6.2-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
