team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2018,1,offensive_epa_per_play,-0.032800,-0.038255,0.005455,-0.238756,0.002082,0.008828,-0.002778,0.013687,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ARI,2018,1,point_diff_per_game,-6.040179,1.503339,-7.543518,-0.729158,-9.458001,-5.629035,-12.216106,-2.870930,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ARI,2018,1,win_pct,0.265737,0.220548,0.045189,0.432391,0.014134,0.076244,-0.030605,0.120983,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,offensive_epa_per_play,-0.002006,-0.006546,0.004540,-0.492848,0.001167,0.007914,-0.003692,0.012773,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,point_diff_per_game,-1.027808,5.892529,-6.920338,-0.455548,-8.834820,-5.005855,-11.592925,-2.247750,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
ATL,2018,1,win_pct,0.455561,0.435681,0.019881,-0.457656,-0.011174,0.050935,-0.055913,0.095674,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,offensive_epa_per_play,0.019192,0.009306,0.009887,0.993227,0.006514,0.013260,0.001654,0.018119,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,point_diff_per_game,3.386054,8.086739,-4.700685,0.519000,-6.615167,-2.786202,-9.373272,-0.028097,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BAL,2018,1,win_pct,0.611639,0.543228,0.068411,1.249052,0.037356,0.099466,-0.007383,0.144205,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,offensive_epa_per_play,-0.006073,-0.014478,0.008405,0.581310,0.005032,0.011778,0.000172,0.016637,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,point_diff_per_game,-3.472116,4.794653,-8.266770,-1.046704,-10.181252,-6.352287,-12.939358,-3.594182,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
BUF,2018,1,win_pct,0.451380,0.381869,0.069511,1.287757,0.038457,0.100566,-0.006282,0.145305,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CAR,2018,1,offensive_epa_per_play,-0.000194,-0.006546,0.006352,0.010788,0.002979,0.009725,-0.001880,0.014585,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
CAR,2018,1,point_diff_per_game,-0.789142,5.892529,-6.681671,-0.350760,-8.596154,-4.767188,-11.354259,-2.009083,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:35Z
