outcome_name,feature_name,coefficient,alpha,n_rows,trained_at
win_pct,intercept,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,roster_churn_rate,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,inbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,outbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,offense_skill_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,offense_line_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,defense_front_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,defense_second_level_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,defense_secondary_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,special_teams_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,other_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,avg_contract_value_per_move,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,position_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
win_pct,schedule_strength_index,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,intercept,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,roster_churn_rate,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,inbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,outbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,offense_skill_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,offense_line_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,defense_front_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,defense_second_level_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,defense_secondary_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,special_teams_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,other_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,avg_contract_value_per_move,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,position_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
point_diff_per_game,schedule_strength_index,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,intercept,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,roster_churn_rate,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,inbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,outbound_move_count,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,offense_skill_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,offense_line_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,defense_front_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,defense_second_level_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,defense_secondary_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,special_teams_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,other_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,avg_contract_value_per_move,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,position_value_delta,0.00000000,1.0000,32,2026-05-12T15:49:05Z
offensive_epa_per_play,schedule_strength_index,0.00000000,1.0000,32,2026-05-12T15:49:05Z
