"player_id","full_name","position_group","position","birth_date","rookie_year","experience_years","active_status","source","normalized_at"
"name:a-j-dillon:rb","A.J. Dillon","offense_skill","RB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:a-shawn-robinson:dl","A'Shawn Robinson","defense_front","DL","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:ahkello-witherspoon:cb","Ahkello Witherspoon","defense_secondary","CB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:akeem-davis-gaither:lb","Akeem Davis-Gaither","defense_second_level","LB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:al-quadin-muhammad:ed","Al-Quadin Muhammad","other","ED","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alec-ingold:fb","Alec Ingold","offense_skill","FB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alex-anzalone:lb","Alex Anzalone","defense_second_level","LB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alex-austin:cb","Alex Austin","defense_secondary","CB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alijah-vera-tucker:tg","Alijah Vera-Tucker","other","T/G","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alohi-gilman:s","Alohi Gilman","defense_secondary","S","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:alontae-taylor:cb","Alontae Taylor","defense_secondary","CB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:ameer-abdullah:rb","Ameer Abdullah","offense_skill","RB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:amik-robertson:cb","Amik Robertson","defense_secondary","CB","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:andrew-billings:dl","Andrew Billings","defense_front","DL","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:andrew-wingard:s","Andrew Wingard","defense_secondary","S","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:anfernee-jennings:ed","Anfernee Jennings","other","ED","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:ar-darius-washington:s","Ar'Darius Washington","defense_secondary","S","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:arden-key:ed","Arden Key","other","ED","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:arnold-ebiketie:ed","Arnold Ebiketie","other","ED","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:austin-corbett:c","Austin Corbett","offense_line","C","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:austin-deculus:lt","Austin Deculus","offense_line","LT","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:austin-hooper:te","Austin Hooper","offense_skill","TE","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
"name:austin-schlottmann:c","Austin Schlottmann","offense_line","C","1900-01-01","2025","1","active","https://www.spotrac.com/nfl/free-agents/signed/_/year/2026","2026-05-18T15:20:38Z"
