team_id,nfl_season,nfl_week,outcome_name,observed_prediction,counterfactual_prediction,mis_value,mis_z,interval_50_low,interval_50_high,interval_90_low,interval_90_high,low_confidence_flag,model_version,data_version,generated_at
ARI,2020,1,offensive_epa_per_play,0.008158,0.021600,-0.013443,1.032074,-0.016817,-0.010069,-0.021677,-0.005208,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
ARI,2020,1,point_diff_per_game,4.342216,5.958230,-1.616014,1.571426,-3.377479,0.145451,-5.915139,2.683111,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
ARI,2020,1,win_pct,0.560580,0.597048,-0.036467,1.788725,-0.061538,-0.011397,-0.097656,0.024721,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
ATL,2020,1,offensive_epa_per_play,-0.023709,-0.011434,-0.012275,1.331255,-0.015649,-0.008901,-0.020510,-0.004040,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
ATL,2020,1,point_diff_per_game,-1.634797,0.975248,-2.610045,1.148604,-4.371510,-0.848579,-6.909169,1.689080,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
ATL,2020,1,win_pct,0.320808,0.386482,-0.065674,0.739172,-0.090744,-0.040603,-0.126862,-0.004486,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BAL,2020,1,offensive_epa_per_play,0.032659,0.046373,-0.013715,0.962347,-0.017089,-0.010341,-0.021950,-0.005480,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BAL,2020,1,point_diff_per_game,7.594359,9.695001,-2.100642,1.365284,-3.862107,-0.339177,-6.399767,2.198483,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BAL,2020,1,win_pct,0.695441,0.754952,-0.059511,0.960640,-0.084581,-0.034440,-0.120699,0.001677,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BUF,2020,1,offensive_epa_per_play,0.039641,0.054629,-0.014988,0.636102,-0.018362,-0.011614,-0.023223,-0.006753,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BUF,2020,1,point_diff_per_game,4.069342,10.940279,-6.870937,-0.663818,-8.632402,-5.109472,-11.170062,-2.571812,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
BUF,2020,1,win_pct,0.745985,0.807573,-0.061589,0.885964,-0.086659,-0.036519,-0.122777,-0.000401,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
CAR,2020,1,offensive_epa_per_play,-0.025620,-0.003172,-0.022448,-1.275824,-0.025822,-0.019074,-0.030683,-0.014213,true,baseline-ridge-v0.4.0-offseason,features-0.4.0-offseason,2026-05-18T15:20:36Z
