"player_id","full_name","position_group","position","birth_date","rookie_year","experience_years","active_status","source","normalized_at"
"AdamJa00","Jamal Adams","other","DB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AiyuBr00","Brandon Aiyuk","offense_skill","WR","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AlexKw00","Kwon Alexer","defense_second_level","LB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AlleKy00","Kyle Allen","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AlonKi00","Kiko Alonso","defense_second_level","LB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AnchTr00","Tremayne Anchrum","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AnkoEl00","Eli Ankou","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"AsiaDe00","Devin Asiasi","offense_skill","TE","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BaunZa00","Zack Baun","defense_second_level","LB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BiadTy00","Tyler Biadasz","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BlacJu01","Julian Blackmon","other","DB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BlacJu01","Julian Blackmon","other","DB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BlacRo00","Ross Blacklock","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BohaQu00","Quinton Bohanna","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BouyA.00","A.J. Bouye","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BowdLy00","Lynn Bowden","offense_skill","WR","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BradSh00","Shaun Bradley","defense_second_level","LB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BradWi00","William Bradley-King","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BranBl00","Blake Brandel","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BredBe00","Ben Bredeson","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BreeBr00","Brady Breeze","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BreiMa00","Matt Breida","offense_skill","RB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BuckDe00","DeForest Buckner","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"BynuCa00","Camryn Bynum","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CalaRa00","Raymond Calais","offense_skill","RB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CaliAu00","Austin Calitro","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CampCa99","Calais Campbell","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CaseJu00","Jurrell Casey","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CephQu00","Quintez Cephus","offense_skill","WR","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"ChinJe00","Jeremy Chinn","other","DB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"ClarCa00","Cameron Clark","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"ClarCa00","Cameron Clark","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CookBr00","Brandin Cooks","offense_skill","WR","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CoopJo02","Jonathon Cooper","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CornJa01","Jashon Cornell","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CorrKa00","Kamalei Correa","defense_second_level","LB","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"CoviCh00","Christian Covington","defense_front","DL","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
"DarrCh00","Christian Darrisaw","other","UNK","1900-01-01","2019","1","active","https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv","2026-05-18T15:20:35Z"
